username,timestamp,likes,komentar
maydo_woong,28/5/2026, 04.28.45,0,"MBG dan KDMP itu kepentingan dari atas atau kebutuhan rakyat? Jika ada masalah di masa depan apa bisa diperkarakan juga? Sepertinya akan menarik nanti 🤔"
jessi_jessi987,28/5/2026, 03.57.51,0,"Jaksa bisa dituntu karena tidak bisa menghadirkan president yang TTD dan menyetuji."
happylifeever5,28/5/2026, 03.38.47,0,"KONYOLLLLLL"
kusnandar2400,28/5/2026, 03.14.06,0,"Baru kali ini ada penjelasan hukum yang dapat terang mengukur persoalan hukum nadiem ini.  Tentu ini bukan soal sejatinya nadiem bersalah atau tidak, tapi atuan hukum ternyata ada  logika nya sendiri"
mbah_yons2,28/5/2026, 02.19.15,0,"Ini karena PPK tidak dapat jatah korupsi shg sakit hati"
mbahbro_koto,28/5/2026, 01.26.11,0,"# suarakan dg lantang kebenaran dan keadilan hukum bagi siapapun di negeri ini"
julie_k307,28/5/2026, 01.04.33,0,"#bebaskanNadim !!"
joelnasut,28/5/2026, 00.29.06,0,"Semua bebas beropini. Namanya juga katanya negara demokrasi. Kita tunggu saja pledoi dan putusan hakim bagaimana. Krn yg jelas ada 1 DPO (atau di DPO kan)yg hrs segera ditemukan! Krn ini saksi kuncinya."
trail_end,28/5/2026, 00.28.14,0,"Episode demi episode diputar"
bassiho,28/5/2026, 00.16.18,0,"Bawahan salah atasan yg memegang kendali pasti sulit mengelak tidak berlaku untuk si Budi ?"
dani_elwijah,27/5/2026, 23.56.11,0,"Argumen tolol macam apa ini? Sungguh TOLOL tapi nyata! Setelah saya cek, ternyata akun buzzer tolol! Counter saya cuma 1! SLIDE NOMOR 4! Anda menuduh karena kewenangan tertinggi ada pada menteri? Berarti anda TOLOL! Kenapa ga sorot saja itu presiden di jaman itu?"
imn_alqdr,27/5/2026, 23.37.54,0,"Udh benar Nadiem di tangkap, kebijakannya aja bnyak masalah kok dlu itu, liat generasi di jaman dia,liat jam doang pada GK tau"
dewi_lin777,27/5/2026, 23.34.45,0,"Ih pintar banget jelasinnya, tapi kok Formula 1, lem aibon, MBG, woosh,positif narkoba dari asap lewat pas masuk toilet, itu gubernur mobil sewa, laundry dll... ga di perlakukan sama? Coba di uaut juga dengan cara yang di jelaskan ituu.."
almahirabouquet.id,27/5/2026, 23.31.20,0,"Gaji guru naik 300% ehh salah.. gaji hakim yg naik 300% ditambah lagi suap ya tambah naik😢"
david_efendi1,27/5/2026, 23.26.34,0,"Kopdes dan MBG apa kabar?"
alvian.ardian,27/5/2026, 23.22.57,0,"Udh di kasih pake bahasa bayi aja masih pada ga ngerti . Emg dassar SDM kita sungguh sangat memperihatinkan .."
maryantohappyboy,27/5/2026, 23.10.06,0,"😂😂😂 klo keadilan ditegakkan dan hakim msh """" pasti bebas."
jamkolpri,27/5/2026, 22.58.44,0,"Yayayaya..... Begitulah... Apa kabar anak haram konstitusi? Sambo? Korupsi 271T? My teddy? Hasil pemilu? Dah lah ..."
humani.oraya,27/5/2026, 22.54.10,0,"Omong kosong apa admin ini.. Mens Rea harus menguntungkan dong. Keuntungan yg tidak wajar tentunya. Siapa yg diuntungkan itu? Sedngkan proses pemilihan dan transaksi sudah terlihat wajar.. Kerugian negara? ASUMSI doang 😂"
amadtheaeyy,27/5/2026, 22.43.21,0,"Semua berawal dri pilihan orang bodoh memimpin negri ini tidak berkompeten jdi pemimpin hingga mengorbankn anak bangsa..."
nunu.nurjaya,27/5/2026, 22.39.11,0,"Saya fahami tulisan tersebut, ternyata memang seribet itu, pantesan negara ga bisa maju ya karena memang desain nya dibuat seperti itu. Jadi kalau ada yang akan memajukan bangsa ini akan berujung ..... Mengerikan."
kwan_fu21,27/5/2026, 22.35.10,0,"nah kalo begitu bisa di tangkap juga dong itu yg ngadain motor listriknya bgn, sama pickup & truck kopdes ya"
isajensen__,27/5/2026, 22.33.50,0,"Jabatan dan kekuasaan itu kan presiden yg memberikan atau melantik,mestinya kalau berbicara kekuasaan mantan presiden juga aktor utama nya,kan dia punyaoerintah dan kekuasaan tertinggi di negri ini, apakah masih belum juga paham"
tiyography,27/5/2026, 22.29.57,0,"Mohon ijin bertanya saya rakyat awam nihh, jika itu kesimpulan akhir begitu letak korupsinya dimana dan angka nya brp ? Dan urusan niat jahat saya pun ingin punya niat jahat misal pengen kaya dengan rampok bank atau korupsi juga tp saya gak ngelakuin pada nyatanya hanya berupa niat, itu gmna ?"
deonic8,27/5/2026, 22.29.48,0,"Penyepong apa ini"
andiahmadm,27/5/2026, 22.28.38,0,"sepertinya ini kesalahan administrasi bukan tindak pidana"
gustut_wira,27/5/2026, 22.21.46,0,"Klo jaksa ga salah kok klarifikasi sana sini,n dah jelas ga ada sepeserpun uang masuk ke nadiem n ikbal dr fakta sidang,tuh yg namanya mulyono yg disebut2 kok ga pernah dihadirkan jd saksi"
tornado_timur99,27/5/2026, 22.13.36,0,"Terlalu banyak aturan di Republik ini untuk mempersempit ruang gerak para penjahat, tapi koq masih bisa kecolongan yaa ??... Apakah aturan dibuat hanya untuk melancarkan proses kejahatan para koruptor ?"
ach.thestic,27/5/2026, 22.11.50,0,"1. Jgn pernah berkerja dgn pemerintahan. 2. Jgn pernah berbisnis dgn pemerintahan. 3. Jgn pernah bergabung dgn instansi pemerintahan."
purnama_chef,27/5/2026, 22.10.55,0,"Oh media pemerintah ternyata 😂... ah sudahlah... ada yg melanggar aturan jadi salah, tapi ada loh yg melanggar aturan lalu aturannya yg di ubah.... gk usah pura2 lupa deh 😂😂😂😂😂😂"
purnama_chef,27/5/2026, 22.06.30,0,"Berarti MBG dibutuhkan seluruh sekolah negeri di Indonesia y? Cuma nanya"
negerihijau,27/5/2026, 21.59.14,0,"Menteri atas intruksi siapa?"
michieyunni,27/5/2026, 21.54.20,0,"“Jika bawahanya terbukti bersalah maka pemimpinnya sulit mengelak” masukkkk jd pemimpin nadiem siapa????? Masuk dong mustinya. Trus ada ada aja mau chromebook harga murah. Supplier mana mau rugi , lo aja yg jual murah g yg beli. Ada gila gilanya nawar boleh bos ga pake afgann"
hendra_satria89,27/5/2026, 21.53.19,0,"🙄"
fldyk,27/5/2026, 21.51.49,0,"Halah bacot!! Jadi di negara ini mending melakukan terang2an dari pada cuma baru niat yang diasumsikan."
teuku.ahmad,27/5/2026, 21.38.58,0,"Mohon izin admin, saya yg kurang tau ini ingin bertanya. Tapi sebelum nya saya tidak berpihak kepada siapapun.  Jika memang permendikbud 5/2021 terdapat kesalahan berupa menteri yang mengatur pemilihan spek, bukankah permendikbud 8/2018 pada lampiran IV juga terdapat spek yang diatur menteri?  Mohon penjelasan nya admin"
doel_mersault,27/5/2026, 21.32.28,0,"Berarti ini bisa terjadi pada MBG dunk! Daerah punya kebutuhannya sendiri, tidak bisa dipaksa menerima MBG seluruhnya."
jmk19801,27/5/2026, 21.11.46,0,"Ayo seperti biasa, KPK dan Kejaksaan, cek personality account diluar negeri, milik Nadiem, kalau ada fix dia seperti orang korup lain, kalau ngak berarti itu hanya kesalahan kebijakan"
muara.inspired,27/5/2026, 21.10.12,0,"Kasus2 gini kok Jokowi selalu disebut tapi gak pernah jadi saksi??? Bagaimana pembuat status ini menjawab?"
_suryacemeng,27/5/2026, 21.08.22,0,"Alah wong BGN beli motor listrik secara sembarangan aja gak di permasalahin"
syakir_jamaluddin,27/5/2026, 21.08.01,0,"Kalau logikanya begitu, berarti atasannya Menteri bisa kena juga ya? Tapi kenapa hanya selalu berhenti di Menteri padahal dia pembantu Presiden??"
dimaz.adityaa,27/5/2026, 21.07.59,0,"Ada naga yg dendam"
diana_jennifer_adamson,27/5/2026, 21.07.55,0,"pernyataan yg ambigu banget, bukti ga ada ..kesalahan di puter2"
echo_kyutez,27/5/2026, 20.55.56,0,"Dah lah, hanya cari pembenaran untuk menjebloskan orang ke penjara "" Tanpa ada bukti"", Toh banyak yang terbukti dalam kejahatan di Indonesia malah aman-aman saja."
benhar5793,27/5/2026, 20.54.30,0,"pada intinya orang ga mampu, syirik ingin menjatuhkan oranglain dengan berbagai cara berbagi alasan yg tidak terbukti , biar semesta yg menghukum kalian peZolim"
bagusavip,27/5/2026, 20.46.30,0,"Slide 4, soal kewenangan tertinggi. Saya sedang membayangkan pimpinan diatasnya nadiem yg memegang kendali dan sulit mengelak jika nadiem terbukti bersalah..."
isandi_lm16,27/5/2026, 20.37.09,0,"ijin bertanya, apakah program MBG diusulkan juga dari DAERAH ??"
nicholas.gavril,27/5/2026, 20.35.24,0,"Yang saya tangkap, bahwasanya duit anggaran tidak ""terbiaskan"" kemana2. Sehingga membuat mereka2 geram...kok ga ada bagi2 sih....dan kok murni uang hanya mengalir ke satu perusahaan. Kalau cerita niat jahat, semua orang punya niat jahat dalam skala kecil atau besar"
nuansafaucet,27/5/2026, 20.35.04,0,"Intinya buzzer2 lg cair 😂"
deonpw,27/5/2026, 20.34.50,0,"Intinya jk jaksa bs bukti ada niat jahat dan bs bukti pak nadiem ada dpt keuntungan baik lngsng atau tdk.. sudah selesai.. jk di telusuri bs diungkap.. pemain utama google"
gaya_ntt,27/5/2026, 20.11.37,0,"He goblok,,, Daerah tahu apa soal  spesifikasi alat yang sesuai agar program berjalan sesuai dgn yg direncanakan?. Sumpah, kesalahan Nadiem dlm kasus ini nihil. Tetapi dicari2. Dikriminalisasi"
pepsdaigunder,27/5/2026, 20.07.13,0,"Aha jauh amet mikirnya, yg dkt MBG sama KMP udh jelas terang benderang ga dibahas ... Jd ini maksudnya apa? Bagian dr jaksa? kerja ga jujur mau nuduh org lain ga jujur 🤣"
fanouver,27/5/2026, 19.58.41,0,"pas gue cek2 trnyata ini akun buzzer rejim smuaa anj. dah laah bodoamat 😂"
emo_prjw,27/5/2026, 19.51.35,0,"Ini yg buat postingan lgi mabuk lem kah? Niat jahat karna twrbukti menabrak aturan??? U hakim? Madysrkat jga ikuti persidangan bos ngge bego2 amt kita adal trima postingan ngga mutu bgini, kalo u hakimmnya trus hasil putusan dah kluar bru u boleh posting isi opinimu yang sesat bos"
zeuss_aditt,27/5/2026, 19.50.05,0,"Tolonglah jangan dicampur adukkan HAN dengan Hukum Pidana."
fanouver,27/5/2026, 19.49.32,0,"klo saya menilai nadiem cuma berusaha memeratakan pengetahuan anak2 dengan cara dia sendiri, sehingga alurnya semua sama dari pusat, kalo beda2 jadi ribet sendiri. saya jg baru tau trnyata menteri itu ga sepowerfull itu jg ya brrti menentukan kebijakan. trus soal chromebook mngkin maksudnya biar ga perlu bayar2 langganan aplikasi tambahan lagi kali ya seperti microsoft dll, jd smua udh dari chrome google. beda klo apple atau windows pasti harus langganan ini itu."
chicofunkid,27/5/2026, 19.47.42,0,"Penyalahgunaan wewenang, maybe. Tapi,,, korupsinya dimane wooy??"
carionney_jaka_sega,27/5/2026, 19.46.06,0,"Penjahat mendapatkan keadilan.. Bazzer menggiring opini.."
lukz_ryu,27/5/2026, 19.42.09,0,"Hilih, intinya mah yg megang kuasa kan presiden, berarti presiden yg ngatur 😂"
munazatzaki,27/5/2026, 19.28.57,0,"Yang lebih percaya Nadiem 😍 >>>>>"
fryo_pard,27/5/2026, 19.25.46,0,"Halah... Lbh percaya black out dikarenakan alien drpd sruh percaya bgmna hukum berjalan di negara ini..."
13est_samsul,27/5/2026, 19.15.53,0,"Buzer jaksa banyak banget yak."
salmanais,27/5/2026, 19.15.14,0,"Mohon maap, setau saya PPK paling sering korupsi, apalagi Pemerintah Daerah. Saya malah curiga ini karena yg biasa dapet kue ditutup jalannya sama nadiem. Kalo emang hukum melihat dari kenyataan, nyatanya itu chromebook banyak manfaatnya, udah banyak yg video orang2 daerah menyatakan sebaliknya, berapa potensi efisiensi dari Chromebook yg akan menguntungkan pemerintah kedepannya. Kalau pake windows lisensinmahal"
mdhiko,27/5/2026, 19.14.46,0,"Ini semua lebih cocok ke Pak Prabowo dan Gibran"
_pengelanarasa,27/5/2026, 19.02.59,0,"MBG yg terpampang jelas tak nampak tah ?😂"
rick_tii,27/5/2026, 18.49.14,0,"Mau nyebokin aja bikin seolah"" tdk ada keberpihakan. 😂"
muctaradjie,27/5/2026, 18.37.06,0,"Niat jahat nya di mana gbbllk. Kita bkn membela nadim krn pintar! Engga sama sekali... tp tdk ada kerugian di sana. Harga beli wajar spesifikasi bagus. Lu lihat KICIC dah rugi salah hitung penunjukan vendor aneh lsng prsdien ikut campur ampe jonan di pecat. Ta44! Dah lllluu"
dillawilliam,27/5/2026, 18.36.51,0,"Kasus yg laen bisa gak dibeginikan?? Aneh banget"
ys_prakoso,27/5/2026, 18.29.33,0,"akun akun Ra mutu bayaran @jaksapedia @komisikejaksaanriofficial . Wahai pemilik akun senista inikah kalian mencari nafkah utk dirimu sendiri, utk ibumu, utk bapakmu, utk suamimu utk istrimu atau bahkan utk anak anak kalian semua .... semoga Alloh berkenan memberi hidayah kepada kalian semua ... masih banyak cara yg mulia dan bermartabat menjemput rezekinya Alloh SWT"
aswan1708,27/5/2026, 18.20.17,0,"Itu IKN gmn min? Anying tolol buzz r.. KAOS KAKI 150 REBU GMN MIN? APALAGI.."
gozali4253,27/5/2026, 18.12.17,0,"Buzzer buzzer mau mencuci otak atau mencuci kebenaran , termasuk niat jahat gak sih"
sadputradian,27/5/2026, 17.59.22,0,"Pertanyaan yg sama...ada kalanya pemimpin membuat kebijakan khusus untuk hal yg bersifat teknis dan efisien..kalau tidk diseragamkan..nanti ada yg beli PC rakitan, laptop MERK INDIA, lah gimana mw syncronize system agar seragam..mungkin krn itu windowsnya aja jdi beda2 versinya"
iqrok86,27/5/2026, 17.55.48,0,"""masyarakat menilai mas menteri tidak punya niat jahat karena dia orang pintar, lulusan harvard, atau dari keluarga baik"" lagi2 masyarakat diperlihatkan seolah tolol dan ga punya kemampuan berfikir. 😂"
ptr.masp,27/5/2026, 17.48.54,0,"Semua ulah jokowi"
achmad_art_official,27/5/2026, 17.43.04,0,"Yang mbela koruptor Nadiem ..adalah Gerombolan Ternak Imigran Yaman ...fakta ..mereka bernarasi .. pokok nya Jokowi yang salah. ."
avicenasaipunir,27/5/2026, 17.28.09,0,"Mantaaaaaaap ini analisa hukumnya keren"
dedywardana07,27/5/2026, 17.24.49,0,"Dari sini paham, begitu bobroknya pemerintahan ini. Memotong kewenangan daerah, agar daerah tidak semena2 menggunakan anggaran. Pusat paham betul agar uang tidak bocor. Malah jadi tersangka"
liembanp,27/5/2026, 17.18.15,0,"Dari jaman barhila di diknas pengadaan selalu diseting supaya beli pada rekanan tertentu."
dencupes,27/5/2026, 17.04.35,0,"Kata @jokowi ""tidak ada visi misi menteri, yang ada adalah visi misi presiden dan wakil presiden""  @official.kpk @kejaksaan.ri gak guna 😂"
riasdy_sutantyo,27/5/2026, 17.04.17,0,"🔥🔥🔥keren penjelasanya👏👏👏"
adrianusyanuar1303,27/5/2026, 17.03.54,0,"Admin hanya menggiring opini, Masyarakat sudah cerdas jangan..."
de__bugis,27/5/2026, 16.57.16,0,"Cape2 bikin beginian dgn harapan rakyat konoha percaya😂....km tdk sebodoh yg anda fikir buzzer😂"
harimuhammad,27/5/2026, 16.55.29,0,"Hukum Mati Nadiem koruptor perusak Pendidikan Indonesia"
titisan_para_dewa,27/5/2026, 16.49.04,0,"Lanjut menteri keuangan yg lalu sekalian bos... Banyak aturan pemaksaan tuh..."
rico_elsi,27/5/2026, 16.47.55,0,"Miris tapi kejam"
titisan_para_dewa,27/5/2026, 16.47.31,0,"Tukang gojek yg ngantar bos ny baca ini biar paham... Pencuri d kawal... 😂😂"
mas_ekaw,27/5/2026, 16.37.01,0,"Bisa ciptakan belasan lapangan kerja ga ? Dr muda sampai tua, dr merchant sampai driver ... Simple saja ... Lebih berguna aksi drpd berita gorengan 😂"
vicodian,27/5/2026, 16.35.48,0,"@hildirhm 😁"
larrymathbo,27/5/2026, 16.31.03,0,"Org kejaksaan ini yg  ngonten"
coach_abangan,27/5/2026, 16.25.55,0,"Sudah jelas mens rea nya"
arieferslow999,27/5/2026, 16.23.20,0,"Yaelah, hukum di negara wakanda adalah hukum bodong. Giliran yg korupsi beneran, terus uang yg dikorupsinya juga tidak main-main besarnya,  malah dihukum ringan dengan alasan koperatif dan berperilaku baik. Ngomong aj hukum di wakanda adalah hukum yg tebang pilih. Orang yg punya bekingan partai, bersedia nyogok dan punya banyak dukungan dari para elit politik dan para pejabat busuk, hukuman nya otomatis di ringankan. Sedangkan orang yg independen tidak punya dukungan partai apalagi orang yg lurus, sengaja dijebloskan ke penjara dengan hukuman yg nggak ngotak."
anindyasulaiman,27/5/2026, 16.13.41,0,"Ah sama aja, kasus gibran mau jadi wapres juga langsung buat UUD baru, kalau mau ditelurusin juga dong!"
angkosoprayogo,27/5/2026, 15.54.15,0,"Saya sangat benci koruptor, tapi jika ada keraguan mengapa tak mencoba metode pembuktian absolut terbalik"
dithadwi123,27/5/2026, 15.51.30,0,"Chromebook bukan nya lebih murah yang dari Os yang lain, kan hemat ini"
samsteroren,27/5/2026, 15.46.17,0,"abis liat isi medsos nya ternyata emang media suara pemerintahan ini mah haha isinya pro pemerintah aja 😎"
didik_eko_wahyono,27/5/2026, 15.35.56,0,"Alhamdulillah"
handayaninikken,27/5/2026, 15.19.19,0,"Halah preetttt... Mantan presiden jkw dengan segala pelanggaran nya aja bisa hidup nyaman se dinasti dinasti nya. Bukan hanya NIAT tapi sudah dijalankan😂😂😂😂. Kalau mau hukum harus berjalan dan berlaku untuk semua rakyat Indonesia tanpa KECUALI 🔥🔥🔥"
symdhr,27/5/2026, 14.59.13,0,"sangat LUCU 😂"
mokeysateenak,27/5/2026, 14.54.52,0,"berarti nadim dikriminalisasi"
budi.sudarmokodg,27/5/2026, 14.49.19,0,"Akunnya suka nyomot tulisan orang...!!!!sudah pasti ini akun didikannya M Qodari....!!!😂😂😂😂😂😂"
kirno1stdoank,27/5/2026, 14.41.29,0,"Wow amazing, atasan tertinggi berarti pembiaran juga"
zan_zapran,27/5/2026, 14.41.14,0,"Pak HAKIM dan Pak JAKSA apakabar dengan pengadaan yg Di Buat MBG semua Nabrak Nabrak pembelian dengan jumlah angka yg Fantastic dan Orang Bodoh Tolol sekalipun tau ada Korupsi di Dalam nya pengadaan barang yg Harganya di markup jauh dari Pasaran. Realitas aj lah kalau mau Benerin Indonesian jgn tebang pilih kebijakan atau orang. Streess Lo Pada makin gila Indonesia di pimpin orng Mun4f1k"
fmatt.777,27/5/2026, 14.33.08,0,"Setuju mens rea."
herlinahdjoni,27/5/2026, 13.51.58,0,"NIAT JAHAT? Yg jahat itu Jaksa karena dari awal sudah di libatkan untuk mengawal pengadaan cromebook dan dinilai semua wajar dan tidak ada kerugian negara, sekarang tidak ada bukti korupsi jadi tujuan berubah jadi NIAT JAHAT ! Hallooo apa kabar Indonesia ? NIAT JAHAT nya jendral2 bagaimana yg kerusuhan 98? 🤦🏽‍♀️🫣🥵"
armando12123,27/5/2026, 13.43.59,0,"Dia gak ada kegagalan di chrome book. Cm gegara saham GOTO anjlok aja jadi dicari cari salahnya"
de_rocks_88,27/5/2026, 13.33.49,0,"Ini opini yg dibentuk oleh para penuntut"
commsen_2024,27/5/2026, 13.26.59,0,"Belanja MBG belanjan dana desa gimana tuh boss?? 😂😂"
tito_niharda,27/5/2026, 13.25.30,0,"Halah hukum indo mh kek sama simbabwe ae😂 niat jahat niat jahat, tuh jaksa"" pun bnyak niat jahat wkwkwkwkwkw yg megang hukum pun buanyak yg niat jahat yg akhir nya merugikan, bisa dihukum? Yg ada mereka geol"" 😂"
rezza_zza,27/5/2026, 13.20.41,0,"Jadi buat apa ada Mentri ya klo keputusan di PPK dan daerah sekolah  tersebut... Tugas Mentri cuma menyalurkan doank donk duit dari negara.. trus lewat Mentri..tanpa harus memilih spek bagusan mana.....di kasih spek bagus malah bgini.. di kasih spek jelek malah yang ada buang buang duit negara donk yang ada..."
muna9987,27/5/2026, 13.11.50,0,"Nadim melaksanakan itu karena ada perintah lgs dari presiden yg sptnya dg keterbatasan pengetahuan ttg hkm maka nabrak sana sini tp apa tdk ada urusan hukum di kementeriannya, tp kembali lagi klo presiden yg merintah bisa apa coba, makanya d beberapa persidangan selalu menyebut presiden presiden tp hakim nya takut mau manggil ...."
sniber8888,27/5/2026, 12.59.41,0,"korupsi intelektual nya dimana ya? coba itu kejaksaannya ikut diperiksa deh, gw curiga kalo kejaksaan udah terima suap dari pihak lain, karena dia seperti memainkan hukum."
abram.saher,27/5/2026, 12.45.10,0,"Wkwkwkwk malah makin ketauan ppk disini marah ga bisa korupsi soalnya di cut nadiem dan nadiem tau kalo ppk yang beli spek jelek asal bisa embel embel brand lokal abis itu gakepake karena spek bobrok kaya komputer merk zyrex yang di beli dulu buat smp smp sma di lab komputer ,makasih akun buzzer udah buktiin nadiem ga bersalah kelas akun buzzer,makin birokrasi belibet makin kecil juga yang ngalir sampe bawah tinggal tetesan udah dipotong sana sini dari hulu ke hilirnya,nadim mau ilangin itu pengen anggaran dan spek yang dipake sama kaya yang dari pusat turunin dari segi jumlah pemanfaatan,kalo di bilang ga semua daerah butuh chrome book wooy ga semua orang butuh mbg"
nawie.ridwan,27/5/2026, 12.22.32,0,"Ngeri kalau sampai Mas Menteri di hukum, bukti jejak digital dari jaksa hanya asumsi sendiri. Perhitungan nilai kerugian negara oleh bpkp juga janggal. Ya benar, Nadiem pasti dihukum, karena hukum di konoha memang tidak jelas"
winmilano,27/5/2026, 12.16.02,0,"👏🔥"
3in1musicfusion,27/5/2026, 12.11.14,0,"Sebagai seorang Litigator, bagaimana penilainnya terhadap MBG dan KDMP secara keseluruhan end to end processnya?"
anshrbudi,27/5/2026, 11.32.49,0,"😮"
umarhaqi_24,27/5/2026, 11.28.03,0,"Biasanya kan yang kalah menjelaskan lah ini ko beda🤔"
kris_lumban,27/5/2026, 11.18.41,0,"Jangan bawa"" adigium kalau ranah adminstrasi larinya ke pidana, sesat @maoinfoindonesia"
gusmank.t,27/5/2026, 11.08.39,0,"Menurut saya tidak bisa asal jeplak begitu, peraturan dilangkahi dengan peraturan baru ya sah sah saja asal sama sama berkekuatan hukum, kalaupun tidak kita juga harus mempertimbangkan situasi pada saat tersebut (covid) yg membutuhkanngerak cepat plus pertimbangkan bahwa tidak semua orang teliti terhadap aturan apalagi dia orang professional yg baru masuk ke pemerintahan, harus ada praduga tak bersalah, selama dia tidak ada niatan buruk dan tidak menerima korupsi, ya tidak bisa dihukum hanya gara gara dia melakukan kesalahan teknis, nanti semua orang takut menjabat. Harusnya jaksa lebih fokus ke kasus korupsi riil yang lain."
winata__m,27/5/2026, 11.04.44,0,"Trus dimana bukti dia memperkaya dirinya sendiri? Intinya korupsi kan itu .."
agoes5336,27/5/2026, 11.02.12,0,"Masalahnya kenapa APH tebang pilih, Jelas2 jejak digital yg mengarahkan Nadim yaitu Jokowi, sampai  jatuh Vonis Nadim, Jokowi TIDAK pernah di hadirkan di Pengadilan, Pertanyaannya ADA APA APH DENGAN JOKOWI ???, Dimana keadilan ini ???"
baba.tamvan,27/5/2026, 10.46.47,0,"Buzzer nadim mencret melihat ini. Mas lulusan harvard"
frost.day_,27/5/2026, 10.29.28,0,"Hedeh ni lagi😂,bang udah bang,janganterlalu dipaksa kan,coba jujur ke diri lu sendiri, lu terlalu maksain itu jdi suatu kesalahan ga?😂, coba baca ulang tulisan lu,ada ga unsur korupsi nya disitu?hedeh kasian amat dah😂,,dri pada lu maksain buat memperkarakan org yg blm terbukti salah, knp ga lu perkarakan tuh PRABOWO yg ngincer tanah papua 2,9 juta  hektar di papua sana, dan ga peduli soal ijin ke masyrakat nya sendiri seakan papua sana itu tanah kosong.Knp ga lu selidiki tuh hubungan Prabowo ama Haji Isam sebagai kontraktor nya hedeh,ga ngerti cara main Pasar malah nyalhin pihak tertentu dengan katanya ngelanggar😂.Dan btw musik lu ganti bang,kasian pembuat musik nya,di pakai buat hal yg salah,musik pahlawan Konoha,isi postingan pemaksaan buat penjarain org ga bersalah😂.Gua yakin ni postingan diambil dari bang @andiryzafardiansyah  ni kan,brti fiks sepaket😂,satu lgi bang,ijin lu ama yg buat postingan terdahulu aduh,buatkan nama beliau sebagai sumber hedeh,agak laen😂"
reza.kyu,27/5/2026, 10.12.49,0,"Ibarat ni mengapa harus dipaksakan? Alasan logisnya hanya satu: jika seseorang belum cukup umur dan batasannya usia di atas 40 tahun untuk menjadi capres dan cawapres, tidak semua usia bisa mencalonkan diri.   Maka, untuk menjamin agak Fufufafa bisa jadi cawapres, diubahlah aturannya. Inilah bukti adanya “persiapan” yang sengaja diarahkan untuk menguntungkan pihak tertentu. Logikanya sama ya?"
shahrasyidd,27/5/2026, 10.10.49,0,"Postingannya bagus, sekalian bahas jokowi dengan kereta whooz dan mega proyek iknnya, kemudian bahas juga prabowo dengan mbg dan kdmp nya..jangan tebang pilih min 🙌🤭"
bonjae_betta_,27/5/2026, 10.07.44,0,"Dimata Hotman ini kasus gampang  beda pengacara aja 😂"
yudhi.siregar,27/5/2026, 10.04.15,0,"Ini sih terlalu memaksakan mengaitkn supaya dapat mens rea nya😂"
budianto11nya,27/5/2026, 09.52.31,0,"Haduh kayak nonton drama china ,, penuh taktik,"
hierarch.sign,27/5/2026, 09.52.24,0,"dari posting ini kita tidak menemukan mensareanya juga mungkin karna MBG juga"
suhar__16,27/5/2026, 09.41.50,0,"Saya termasuk yg bekerja di pengadaan pemerintah sepakat dengan alur fikir slide ini pada bagian spek. Spek tanggungjawab ppk. Penggantian TA untuk merubah kajian yg awalnya windows ke chrome menurut saya agak janggal. Saya tidak pro kemana²."
ichfan.aldi,27/5/2026, 09.14.12,0,"emang MBG setiap daerah mau? ngga juga kali, kenapa MBG baik"" saja?"
danang_elek,27/5/2026, 08.57.42,0,"Persaingan dagang yang disusupkan ke politik.... Paham kan.... Saingan Crombook siapa???....."
herii_kurniawan,27/5/2026, 08.40.04,0,"info loker buzzer dong"
banu.rinaldi,27/5/2026, 08.20.19,0,"Ngeliat tulisan ini, makin ngeri sama hukum di Indonesia. Stop lah kriminalisasi orang dengan celah2 hukum yang ga jelas seperti ini."
s_praspras,27/5/2026, 07.15.47,0,"Dgn logic yg sama apakah bisa dipake untuk kasus mengubah umur capres. Ini cuma nanya saja, sya bingung soalnya😅"
putrahamonangan_,27/5/2026, 07.12.18,0,"sesat"
baquellane_,27/5/2026, 01.11.28,0,"TERANG BENDERANG"
ferdinandsiwabessy,26/5/2026, 21.42.42,0,"Tetap lah nadiem org pintar. Makanya dia mau dari sabang sampai merauke punya standar dan mutu pendidikan yg sama. Celakanya aturan negara inilah yg memaksa org2 hebat seperti pak nadiem harus menabrak aturan itu demi pendidikan yg setara. Itu baru pendidikan, bgmn dengan kesehatan??"
muktibawono,26/5/2026, 20.45.04,0,"Angkat kasus gibran 35 tahun merubah UU, coba kalau beranii"
playstation.pluss_,26/5/2026, 20.24.47,0,"Ciri2 akun buzzer. Musik + narasi sesat."
go_anton2020,26/5/2026, 19.00.55,0,"Hotman Paris bilang ada 2 hasil audit BPKP yg berbeda.Sidang harus diulang walau langgar hukum acara"
go_anton2020,26/5/2026, 18.59.13,0,"Ingat justru Nadiem perintahkan Pejabat Kejaksaan dan BPK dilibatkan lho dalam pengadaan chromebook ini"
heru_the_winner,26/5/2026, 17.55.44,0,"Berarti yang punya niat jahhat adalah JPUnya"
edwinsmithsonrumbiak,26/5/2026, 16.56.30,0,"Pertanyaan Luar Biasa 🔥👏"
mas.bambang69,26/5/2026, 16.42.05,0,"Sedangkan di awal sudah melibatkan kejaksaan dan BPK, kenapa gak sekalian kejaksaan & BPK juga diperiksa?"
