username,timestamp,likes,komentar
tedisetiadi24,14/5/2026, 07.23.26,0,"@mfikrifzn26 imam besar pak piw"
jadidirektur,14/5/2026, 07.15.28,0,"Sbnrnya dosa dia ama penguasa apa si?"
whynhanifah,14/5/2026, 07.14.08,0,"Untungnya yang sebelumnya di-reshuffle"
rebahanizm,14/5/2026, 07.13.52,0,"Pertama tom lembong, dua beliau"
blackxie01,14/5/2026, 07.10.40,0,"Berarty jaksa ny yg perlu diselidiki Knp bisa kssi tuntutan tanpa adanya bukti yg konkritt ??"
ammar_tourleader,14/5/2026, 06.53.36,0,"@gojekindonesia tunjukkan pesonamu"
ammar_tourleader,14/5/2026, 06.53.08,0,"Pahlawan ekonomi ojol 👏🔥"
zenitharani,14/5/2026, 06.44.13,0,"Dulu saya merasakan kemudahan karena kebijakan kampus merdeka pa nadiem.. tapi sekarang beliau sedang kesulitan dan saya hanya bisa mendoakan."
agspanduw,14/5/2026, 06.42.47,0,"FFS"
goesnadie,14/5/2026, 06.35.56,0,"Pasrah/Tawakkal dan serahkan pada Tuhan YME....Pemerintahan sekuat dan sehebat apapun... Bila aparaturnya menjalankan dgn kezholiman / menindas rakyatnya demi kekuasaan .... Maka tunggu saja saat kehancurannya.....krn bumi tak mampu menampung Do'a2 dan uraian air mata penindasan dlm tangisan KEZHOLIMAN.....@nadiemmakarim"
clarys_dew,14/5/2026, 06.18.31,0,"BPK yang mengaudit nadiem kudu diperiksa sih, karena janggal"
emmanuelalvino_maisara,14/5/2026, 06.12.32,0,"Tim penasihat hukum Nadiem dan para pendukungnya menilai mantan Mendikbudristek tersebut seharusnya dibebaskan dari segala tuntutan hukum karena alasan berikut: Ketiadaan Bukti Materiil (Nol Bukti): Tim hukum Nadiem menyatakan bahwa seluruh tuduhan yang dilemparkan di dalam dakwaan tidak didukung oleh fakta persidangan. Saksi-saksi dan ahli yang dihadirkan dinilai gagal membuktikan adanya penyalahgunaan wewenang secara sengaja. Tidak Menerima Aliran Dana: Nadiem secara konsisten menegaskan tidak ada unsur korupsi maupun kesalahan administrasi yang ia lakukan. Ia tidak terbukti menerima aliran dana korupsi sepeser pun, sehingga tuntutan denda triliunan rupiah dianggap tidak masuk akal dan dipaksakan demi mencegah dirinya bebas. Sentimen Kriminalisasi Inovasi: Kasus ini dianggap memberikan preseden buruk bagi anak muda profesional non-partai yang ingin memajukan transparansi sistem pemerintahan lewat teknologi.  Jaksa Penuntut Umum (JPU) menilai Nadiem Makarim bersalah dan tidak layak dibebaskan, sehingga menuntut hukuman berat berupa 18 tahun penjara atas dasar:  Kerugian Negara yang Masif: Proyek digitalisasi pengadaan laptop Chromebook dan Chrome Device Management (CDM) tahun 2019–2022 ini dinilai telah merugikan keuangan negara sebesar Rp2,18 triliun. Tindak Pidana Bersama-sama: Jaksa meyakini Nadiem terbukti melakukan korupsi secara bersama-sama dengan para pejabat Kemendikbudristek lainnya melalui penerbitan aturan spesifikasi yang mengunci merek tertentu. Oleh karena itu, ia dituntut membayar uang pengganti hingga Rp5,6 triliun."
wayan_jangki,14/5/2026, 06.06.48,0,"@kejaksaan.ri sehat ??"
gamalieltampubolon,14/5/2026, 06.02.39,0,"😢"
benisubektii,14/5/2026, 05.58.58,0,"Adili jaksa🔥"
eveningshower_,14/5/2026, 05.48.11,0,"Emang jaksanya nyari2 aja. Ga ketemu tetap dituntut. Fck logic"
yanamarizka,14/5/2026, 05.47.53,0,"😢😢😢"
strollwith.anita,14/5/2026, 05.18.43,0,"JAKSANYA SIAPA SUMPAAAAH YAH"
vemaska,14/5/2026, 05.12.59,0,"Jahat bangett"
santydlestari,14/5/2026, 05.09.32,0,"Pak Nadiem ini jelas2 di dzolimi, ayok pa berdoa ke Allah pasti d kabul doa org2 terdzolimi... Dan yg mendzolimi siap2 di adili di akhirat tempat sebenar2 nya pengadilan"
moharief11,14/5/2026, 05.08.00,0,"Nilai TKA itu jadi bukti kalau pendidikan yang dikelola di masa menteri ini bobrok, kurikulum merdeka bukti kegagalan rezim mencerdaskan anak bangsa"
teukuilyasrinaldi_,14/5/2026, 04.54.39,0,"Gile baru kali ini tuntutan korupsi 18 + 9 tahun😂"
revelzweet,14/5/2026, 04.22.30,0,"GANTIAN, KITA LIAT ALIRAN DANA KE JAKSA, AYOK COBA🔥"
rftyyz_,14/5/2026, 03.57.08,0,"TEMPO GASSS 🔥❤️❤️"
aqmarinadiva,14/5/2026, 03.48.54,0,"Hakimnya salah baca tu seharusnya 1.8 thn bukan 18 tahun?! Koma nya kurang tuu! Haissshh hukum dunia khusunya indonesia kenapa selalu ga pernah adil! 😡🤬😡"
ralifanisaz,14/5/2026, 03.45.35,0,"rotten from the inside"
happylifeever5,14/5/2026, 03.40.31,0,"#RIP_Indonesia"
suhennydwi,14/5/2026, 03.03.56,0,"#bebaskanNADIEM"
fin.andita,14/5/2026, 02.42.46,0,"Pak semoga suatu hari anda menjadi presiden kami🔥🔥"
cello.ip,14/5/2026, 01.19.17,0,"@prabowo"
icaalt,14/5/2026, 00.53.21,0,"Pak Nadiem🥺"
akhmdrzqqq,14/5/2026, 00.30.38,0,"OJOL KAPAN GERAK, TENTUKAN TANGGAL!!!!!!🔥"
laurent_llm,14/5/2026, 00.22.39,0,"18+9☠️"
tommychristhoper,14/5/2026, 00.14.02,0,"Dengan kasus 271T apa kabar yang benar benar terbukti 😢"
hendygnwn01,14/5/2026, 00.11.56,0,"Yang berwenang untuk hitung kerugian negara & tahu aliran dana kemana sudah tewas terbakar di ruang kerjanya (mungkin beserta barang buktinya) 8 mei lalu. Selain itu hakim di pengadilan ini harusnya sedang terkena hukuman sanksi non-palu (tidak boleh jadi hakim sidang) dari Komisi Yudisial di tanggal 8 Des25, tapi anehnya tgl 9 Des25 ybs malah jadi Hakim Ketua kasus chromebook."
poetrathepeople,14/5/2026, 00.10.57,0,"bisa nggak sih setelah adili jokowi gantian adili jaksa"
danawidy110,14/5/2026, 00.03.16,0,"Jaksanya udah dpt cuan.... Jelas2lah"
irma_ashidiq,14/5/2026, 00.00.17,0,"duh pak Nadiem, meskipun aku tidak terlalu paham hukum positif di Indonesia tapi sampai saat ini warga Indonesia masih menikmati hasil karya kreativitas bapak yaitu Gojek. semoga jadi amal jariyah bapak dan semoga bapak mendapatkan keadilan yang sebenar-benarnya."
pptfsleepy,13/5/2026, 23.12.25,0,"@prabowo tlg pak buktiin bapak layak"
reliman_gea,13/5/2026, 22.39.07,0,"elu yg gagal udh masuk lingkaran setan jokowi 😁"
ayuu_febri,13/5/2026, 22.10.29,0,"SAYA BERSAKSI BERKAT PROGRAM2 dari BAPAK, MINDSET SAYA BERUBAH TTG PENDIDIKAN DAN MENDIDIK. Bapak lah yg membuat saya sampai di titik Sejauh dan Seluarbiasa ini dalam mengembangkan kompetensi dan BERDEDIKASI dengan luar biasa."
tintin.labs,13/5/2026, 22.02.05,0,""
verinnarizki,13/5/2026, 21.02.16,0,"ya Allah makin mengerikann 😭😭"
evieandy_,13/5/2026, 20.29.39,0,"Beliau sudah menciptakan lapangan kerja dan hampir seluruh masyarakat Indonesia sangat terbantu dengan aplikasi gojek."
amrul_rizky13,13/5/2026, 19.50.15,0,"😢"
bays_prasetiyo,13/5/2026, 19.35.05,0,"MBG beli  motor dari India ya? buat apa ya pak ini buat pinter generasi di cari kesalahannya ya Allah 😢"
zzabidin,13/5/2026, 19.29.46,0,"💔🥀"
hotcoffee.club,13/5/2026, 19.16.19,0,"Jaksa bajingan"
tyasluthf,13/5/2026, 18.09.13,0,"Kesalahan terbesar pak nadiem bergabung sama pemerintah !!!"
nurasasa18,13/5/2026, 11.20.39,0,"Sekarang gantian giliran @kejaksaan.ri yang diperiksa aliran dana nya. Pasti mencret panik 😂"
ghiaawn,13/5/2026, 10.36.54,0,"Jaksanya gabut, nyari yg gak ada ngapain"
salswicakputra,13/5/2026, 10.34.10,0,"@mori.marsel gak berani mas. jaksa beraninya sama tokoh non politik dan pejabat tanpa pengaruh kayak dirjen, menteri non partai pokoknya yg ga ada dukungan politik"
asli_halalmart,13/5/2026, 09.15.14,0,"Saya lebih kasian dengan konsultannya yg dihukum 4 th penjara pdhal ga bersalah"
is.ma3390,13/5/2026, 05.16.42,0,"LAWAN !!!!!! Pengilan Sesat"
suryadivictor,12/5/2026, 21.56.13,0,"INILAH YANG DI SEBUT DENGAN PERFECT CRIME YANG DIBUAT OLEH JAKSA DAN HAKIM.... BEDEBAH SEKALI KELAKUAN MEREKA, BIADAB... PAK PRABOWO INI LAH SAATNYA ANDA MENUNJUKAN KEPADA KAMI BAHWA ANDALAH PRESIDEN KAMI MASYARAKAT... TOLONG PAK, PAKAILAH HAK POLITIK MU UNTUK MEMBEBASKAN ORANG YANG TERZOLIMI INI.... KAMI TIDAK BODOH KAMI TIDAK DUNGU KAMI TIDAK BUDEK DAN KAMI TIDAK BUTA, KAMI DAPAT MELIHAT DENGAN JELAS KRIMINALISASI INI... TOLONG PAK, YOU NEED TO DO THIS NOW , MORE THAN EVER... FROM US YOUR PEOPLE WHO LOVE YOU, BUT STARTED TO HATE THE JUSTICE SYSTEM UNDER YOUR REZIM.... YOU HAVE TO FIX THIS PROBLEM NOW , PLEASE PAK WE STILL HAVE A BIT HOPE IN YOUR WISDOM, AND WE HOPE WE WILL SEE IT IN THIS MATTER"
pharu_92,12/5/2026, 20.57.25,0,"Haduhh.. jangan overclaim dulu, masih proses sidang 😂"
kucuma,12/5/2026, 16.59.56,0,"Udah deh jaksa ga tau malu mending lu lepas ni org aja tmbh lama tambah memalukan"
seadit_2023,12/5/2026, 15.21.46,0,"Lha kan emang dikorbankan, pasti terkuak siapa biang nya😂😂"
danurabbani,12/5/2026, 14.09.14,0,"Mohon maaf kalo yang guru udah kurang suka sama pak nadiem. Matkul dan kemajuannya tidak signifikan pas dia menjabat.👏"
nathasia.sylvia1990,12/5/2026, 13.25.40,0,"Tuhan tolong ungkapkan kebenaran...Engkau yg bela pak Nadiem..bungkam para oefitnah pak Nadiem Tuhan...bahkan Tuhan bongkar semua Samapi mereka tak bisa bangkit berdiri lagi...Tuhan jaga pak Nadiem ...Tuhan kuatkan hati pak @nadiemmakarim biarlah mujizat demi Mukjizat  Tuhan berikan buat pak Nadiem...amin 🙏🫶"
cucaethancool,12/5/2026, 12.26.29,0,"Saya pgn bapak ini bisa mengungkapkn kira2 siapa dalangnya dan apa motifnya. Apakah ada kasus yg lebih besar sdh disbunyikan. 🔥"
f.alexsandy,12/5/2026, 11.45.25,0,"Mafia proyek yang diuntungkan tidak tersentuh hukum..."
evievitazuplika,12/5/2026, 11.33.59,0,"🔥🔥"
ishtarkultt,12/5/2026, 11.33.17,0,"kaga pada takut apah itu org2 yg fitnah..hidupnya dikira bakal selamanya😂"
bunai.bontang,12/5/2026, 11.00.01,0,"Menyedihkan hukum di negara ini😢"
mei.smendrfa,12/5/2026, 10.19.16,0,"""Mereka gagal menemukan aliran dana"". 😏 curiga anda punya cara lain untuk meloloskan penggelapan anda. 🔥"
nellikeslan,12/5/2026, 10.17.08,0,"Nah loh......."
maria.eugeny,12/5/2026, 08.43.06,0,"Bebaskan Nadiem"
yoniuskono,12/5/2026, 07.39.59,0,"Semoga TUHAN sentuh hati Para Jaksa agar bebaskan Mas Nadiem🙏. Kebenaran akan menemukan jalannya dan TUHAN akan permalukan mereka satu-persatu yang jahat dengan Mas Nadiem🙏"
eraleys,12/5/2026, 07.36.53,0,"Sehat terus ya Nadiem Makarim smpe semua semua bs dibuktikan bahwa anda tidak salah💪🏻💪🏻🙏🙏🌹"
ariantosofian73,12/5/2026, 06.44.17,0,"Mata airmu dari Solo Terkurung gunung seribu Air meluap sampai jauh Dan akhirnya ke laut , udah bener jadi pengusaha, malah ikutan Jokowi"
jen68itink0802,11/5/2026, 23.19.27,0,"Ini bermula dari Proses dan Penetapan Peraturan Menteri Pendidikan dan Kebudayaan Nomor 5 Tahun 2021 mengatur tentang Petunjuk Operasional Dana Alokasi Khusus (DAK) Fisik Reguler Bidang Pendidikan Tahun Anggaran 2021 , sehingga semua Pelaku Pengadaan Chromebook tersebut (KPA/PPK) menyudutkan Pak Nadiem"
nunuwisnunu,11/5/2026, 15.55.27,0,"Bongkar tuh sumber aliran dana dan kekayaan para jaksa Indo, pada berani ga tuh 🥱🥱🥱"
vinisla.90,11/5/2026, 11.38.56,0,"Pak emang mereka sengaja cari2 kesalahan😢"
qurafalkh,11/5/2026, 11.14.47,0,""
muthmainnah9,11/5/2026, 10.29.29,0,"Pokoknya tangkap saja dulu, cari kesalahan belakang @kejaksaan.ri"
nama_kimmi_,11/5/2026, 10.07.30,0,"Coba balikkan dong, periksa aliran dana ke jaksa, , opsi aja sih wkwk"
zhilalarsyi,11/5/2026, 09.52.45,0,"xixixixix"
jeannymilka,11/5/2026, 08.39.51,0,"kasian pak nadiem😢"
lindawati3325,11/5/2026, 08.21.05,0,"Jangan ada yg mau kalau ikut protek pemerintah..malah jadi korban 😂😂"
hermindj,11/5/2026, 02.59.56,0,"Seret Jokowi ke meja hijau sdh fitnah"
agilku117,11/5/2026, 01.15.40,0,"Bukti gak ada, tapi hukuman tetap dicari."
diviasty,11/5/2026, 00.11.58,0,"MENYALA KING"
hasanbasririzkaputra,10/5/2026, 22.19.35,0,"Sama kyk Kisah Anak MT yg ingin ngasih ide perubahan, semangat pak 🔥🔥"
prakosocas,10/5/2026, 21.36.33,0,"Semoga gue diberikan kenikmatan melihat kejatuhan mereka"
cen_6677888,10/5/2026, 20.32.15,0,"Hpnya jaksa diperiksa itu"
dheaa._c,10/5/2026, 19.29.29,0,"Kejaksaan indo pada kenapa sih, ga belajar dari kasus kemarin kah. Ya, gimana pure jujur aja di sistem kejaksaaan masih diragukan"
ita_s_wibisono,10/5/2026, 19.00.10,0,"Kawal pak Nadiem.... Bebaskan...."
hasan_asyari1,10/5/2026, 18.04.06,0,"Kebenaran akan selalu menemukan jalannya cepat atau lambat Semangat Pak @nadiemmakarim"
hilal_uddin,10/5/2026, 16.49.41,0,"Who knows ya, kita tidak tahu seperti apa, jadi ingat kisahNabi Musa dan Kantong Berisi 1000 Dinar."
zakiahputri03,10/5/2026, 16.03.46,0,"Permasalahan yang ngga ada malah di ada2in"
bamadityo,10/5/2026, 14.00.47,0,"Daerah 3T ttp pake chromebook Mas?"
munirul.ichwan14,10/5/2026, 13.39.40,0,"Runtuhnya nasionalisme anak bangsa  bukan lagi soal faham ekstrimisme, ttp melihat penghianatan amanah rakyat yg dititipkan kpd wakilnya sprti Bom waktu bagi bangsanya. Lucunya lg parpol yg katanya pembawa aspirasi rakyat malah menjadi titipan kepentingan kelompok."
samyz06,10/5/2026, 13.09.21,0,"Market gak percaya pemerintahan saat ini ya krena ini. Pejabat yg profesional dan jujur mlah jd korban tp ahli serangga yg beli kaos kaki miliaran boros anggaran"
ichagooo,10/5/2026, 13.01.47,0,"Coba aliran dana jaksa sm cecunguknya diperiksa biar kaget😂"
ardidris,10/5/2026, 11.40.50,0,"Ngeri penghasilan dari YouTube bisa kena cuy"
syayidan,10/5/2026, 10.36.43,0,"Jaksa  J=P"
congorpedia,10/5/2026, 10.09.03,0,"Dana mengalirkan ke Jurissetan ingat yaaa.. jangan lengah dia pinjam tangan orang"
yyudis606,10/5/2026, 09.33.36,0,"Tuntut balik KPK dan kejaksaan"
qqrzqqq,10/5/2026, 08.55.46,0,"Kesimpulannya Luhut dan Jokowi harus di tangkap"
be_buch,10/5/2026, 08.50.57,0,"Sehat selalu,pak. Semoga kebenaran me.nemukan jalannya🙏"
ahmadbdr26,10/5/2026, 08.22.54,0,"Udah kayak gini, masih percaya sama rezim Prabowo? Sejak jadi presiden penerapan hukum makin carut marut 😂😂"
de_og,10/5/2026, 07.56.25,0,"Gantian, cek aliran dana ke Jaksa"
mariamedyatrikssmahu,10/5/2026, 06.14.51,0,"Semoga bebas ya pak nadim"
wisnuanemone,10/5/2026, 00.10.15,0,"Harusnya Tempo periksa aliran dana ke oknum jaksa berapa.... Kalau pun berani😂"
ottesm,9/5/2026, 21.38.36,0,"Sdh sukses diluar pemerintahan, agak ngeri2 sedap jika masuk dalam pemerintahan di konoha😢😢. Gak heran jika bnyk sdh berhasil diluar negri ogah utk balik ke negara sendiri. Diluar malah lbh dihargai diapresiasi dan dilindungi. Ini di negara sendiri kok malah dihancurkan🔥🔥🔥."
ohjihan7,9/5/2026, 21.11.11,0,"Kawal smpe bebas"
ckcollectibles.official,9/5/2026, 21.04.52,0,"Tuntut balik saja jaksanya"
yuniarti.irwan,9/5/2026, 21.03.36,0,"jaksa goblok diputer aja liat aliran dana yg diterima pak jaksa brp banyak dari siapa? sampe ngotot,ga salah masih aja dicari salahnya. gila jaksa nya"
tn.jefry,9/5/2026, 20.29.07,0,"Pak Nadiem. Kebenaran akan berpihak ke Bapa"
ananda_rizeqia,9/5/2026, 20.24.26,0,"yg nyuruh siapa pak? pasti jawaban orang itu"
m.asror94,9/5/2026, 20.07.04,0,"Susah jd pejabat professional di pemerintahan pasti jadi Inceran jd tumbal beda hal nya kalo di bawah naungan parpol. Emg rusak pejabat Kita semua ini sbnernya. Krna berada di bawah naungan parpol . Manut2 ae. Yg professional jd tumbal😂"
ilham_basyid,9/5/2026, 13.37.10,0,"Sekolah tinggi"" Belajar hukum tapi nyari duniawi sampai lupa kalau ada akhirat"
nrh.dyani,9/5/2026, 12.42.12,0,"Aliran dana ke jaksa gmn?"
masyrifandhs,9/5/2026, 12.39.54,0,"semangat pak nadiem!!!!🔥🙌"
kak_uwi_,9/5/2026, 12.16.21,0,"😢 sedihh bgt sih"
mariopadengs,9/5/2026, 12.14.17,0,"@prabowo Bapakkk....tolong ini di kasih perhatian juga Pak🙏🏻"
juls.had,9/5/2026, 10.18.39,0,"Dia tidak bersalah, cuma negara ini dipimpin oleh orang orang SALAH"
ojolmentiko_,9/5/2026, 09.59.09,0,"Jaksa sekarang dongok²"
gardameier,9/5/2026, 09.07.16,0,"lagian bapak ini gimana sih. kalo ada yg mahal kenapa milih yang murah???"
ben.suhardi,9/5/2026, 08.49.36,0,"Masih belum selesai ini?????"
31faga,9/5/2026, 08.44.51,0,"Kesalahan beliau cuma 1, menjadi bagian dr pemerintahan yg problematik dan korup. Saya yakin seorang visioner seperti beliau ini bukan mentak korup. Mirip sprti pak Tom."
nur_hasisahsupu96,9/5/2026, 07.20.07,0,"Semoga cepat bebas pak nadiem. Kami generasi penerus bangsa sakit banget lihat indonesia sehancur ini😢"
theo_sinaga22,9/5/2026, 07.17.02,0,"Nadiem Makarim dijadikan tumbal buat nutupin kasus a yaa?"
krtkhdwjy,8/5/2026, 23.24.57,0,"Semangat pak nadiem"
kristy.parura,8/5/2026, 20.15.40,0,"Save Nadiem❤️"
mhd.affandy03,8/5/2026, 17.55.44,0,"Semua pengalihan isu ,agar manusia gorong"" dan kroni"" ny GK LG menjadi topik berita di media nasional ! Ijazah palsu aja berita ny lenyap ,yg viral skrg ponpes pati . JD media KLO kita bijak menanggapinya itu cuma alat propaganda untuk melindungi kasus mereka"" !"
screamadactly,8/5/2026, 15.13.12,0,"JPU ini pada kuliah gak sih, atau kebanyakan masuknya nyogok ya makanya pengen balik modal"
makemehappy71117,8/5/2026, 12.06.51,0,"Dia ini dijadikan contoh, kalau ga ikut bos, siap-siap jadi Nadiem"
zammifthlrhm,8/5/2026, 08.33.50,0,"Coba cek digoogle tanya ke google duitnya ditransfer kesiapa"
fadmazlani,8/5/2026, 08.19.49,0,"the dumb being dumber"
ndrew_mbret,8/5/2026, 08.09.36,0,"Harus pinter kayak pak nadiem nih biar tidak diombang ambingkan mereka haha haha haha haha kocakkkk"
maestropull,8/5/2026, 07.03.21,0,"apakah menteri sebelumnya.....?"
meg.umifu,8/5/2026, 05.41.20,0,"@kejaksaan.ri SAYA LEBIH PERCAYA NASA PERNAH KE BULAN DARIPADA JAKSA FITNAH TANPA BUKTI😂😂😂😂😂😂😂, LU BELAJAR HUKUM UNTUK JADI PECUNDANG!???"
huntedbyschafer,8/5/2026, 02.10.38,0,""
lulyluthfianaherlambang,8/5/2026, 01.48.18,0,"😢"
ciiciitaaa,8/5/2026, 01.30.05,0,"Nadiem nadiem lu terlalu calm makanya jadi kmbing hitam, coba lu jilat jilat dikit klau ngmg sama atasan, kyak org2 munafik lainnya. Di 62 Yg pake hijab pun hatinya jelek senyum aja ogah mreka, jangan percaya. Orang yg curang al mutafifin, org munafiq, org pengumpat  firman Allah bnyk. Take care"
just_rengga,7/5/2026, 23.51.18,0,""
_anhso,7/5/2026, 21.23.22,0,"Semoga jaksanya panjang umur sampe g bisa apa2 selain minta mati doanya 😂"
_yoursoul28,7/5/2026, 19.53.56,0,"itu lhooo periksa sepatu anak sekolah rakyat 700 rb sepasang.... suruh bikinin aerostreet aja sih , anakku pake 2 taon baru rusak , itupun buat latihan paskibra"
bakti.bbc,7/5/2026, 19.50.35,0,"Gagal? Dih cari2 kesalahan bgt bgst"
rizqikabirilka,7/5/2026, 19.24.35,0,"Belajar hukum untuk membela suatu kepentingan,, bukan membela benar dan salah,, djanc*****kkk..."
w1ll14mt,7/5/2026, 19.11.02,0,"Tuntut balik jaksanya kl gk bisa membaca data apa lg smp menunut org korupsi."
tony_kho_,7/5/2026, 19.01.05,0,"Kasian nadim di tipu embel embel membangun Negeri 😂😂😂"
karimrizn,7/5/2026, 18.41.48,0,"Seriusan di negara ini nggak ada sanksi bagi jaksa kalau asal bacot?"
ratutriana.u,7/5/2026, 18.28.04,0,"APA KABAR MBG?"
muhammadsahrirx,7/5/2026, 17.05.37,0,"Bapak ini seperti masuk jebakan"
b3n_ech,7/5/2026, 15.47.40,0,"alah anak-anak sekarang pada goblok2 karena gonta ganti kurikulum gak tahu targetmu apa saat jadi menteri."
pertiwiasril,7/5/2026, 14.17.47,0,"👏👏👏🔥"
ekaradhitya,7/5/2026, 14.16.23,0,"Orang2 gila itu jaksanya"
pelvindianggare,7/5/2026, 12.59.20,0,"udah paling bener mentri terbaik era nya pak nadiem malah disidak nyidak dpr nya ngk brani @prabowo @gibran_rakabuming @official.kpk kembaliin kemdikbud ke kurikulum seperti kemarin"
pokemon.laut,7/5/2026, 12.51.43,0,"Banyak banget yg dicari tumbal buat dijadiin tersangkanya, bangkai emg sebau itu, naudzubillah min dzalik"
mhd_ikhsann,7/5/2026, 12.47.00,0,"JAKSA SIBUK NYARI KESALAHAN ORANG BENER, TAPI BISA GA KALO JAKSA DIPERIKSA BALIK ? IMKOMPETEN SEKALI INSTANSI SATU INI, MENJIJIKAN"
jiwatomo_6,7/5/2026, 12.29.18,0,"tinggal bilang salah ambil kebijakan, beres kok. terus tiba2 di remisi ama presiden"
wa_hyu.di,7/5/2026, 12.02.19,0,"Ujungnya dibebaskan ini bpk ojol Indonesia... yg namanya disebut dalam bnyk kasus korupsi sebelumnya aja kaga pernah dipanggil"
r.sariningtias,7/5/2026, 11.26.03,0,"❤️"
chitoezz,7/5/2026, 11.20.21,0,"Bs gak sih. Jaksa2 yg sembarangan nge judge it bs dtuntut balik😂"
maulana077,7/5/2026, 11.19.37,0,"@kejaksaan.ri percuma jadi jaksa sekolah tinggi2 medun o wae ngisin² i"
indrayvt,7/5/2026, 11.08.31,0,"Mmg masih percaya mereka??"
suciluvv,7/5/2026, 10.46.34,0,"semoga Allah melindungi beliau. sehat sehat pak."
rosidahchiftiasari,7/5/2026, 09.56.36,0,"Abis ini siapa lagi yang kena? Drama hukum di Indonesia makin lama makin lawak aja"
sonosocana.id,7/5/2026, 09.40.27,0,"Hukum indonesia ditunjukan dengan seksama dan seburuk buruknya"
maria_angel1512,7/5/2026, 08.59.26,0,"Tuhan Yesus bersama Bapak Nadiem"
abcdefghijklmnopqwertyuiopsz,7/5/2026, 08.54.29,0,"WKWKWKWKWKWKWKK"
byrilla_id,7/5/2026, 08.45.37,0,"Ini pesenannya siapa sih.. kirain sdh bebas.. ternyata belum"
widyaputri.ard,7/5/2026, 08.34.38,0,"Kalau kejaksaan mau masuk ranah ""untung rugi"" utk dikriminalisasi, plis belajar ilmu bisnis dulu."
fawasalmahi,7/5/2026, 08.06.25,0,"Coba sekarang di cek itu si Jokowi"
enrelacuz,7/5/2026, 08.03.00,0,"Periksa Jaksanya tuh"
mad.ripki,7/5/2026, 07.14.33,0,"Jaksa bisa dituntut balik?"
arasmunandar,7/5/2026, 07.07.12,0,"Skrg gantian cek aliran dana ke Jaksa 🔥"
zkmhukum90,7/5/2026, 06.56.54,0,"Tapi perintah Jokowi tdk bs mereka lawan, periksa jaksa2 biadab itu pasti ada aliran dana haram tuh😂"
huangtiandi990,7/5/2026, 05.12.52,0,"Kualitas Jaksa sekarang agak🙅‍♂️"
sarah.christanti,7/5/2026, 04.48.29,0,"Pak.. semangat.. sya yakin bapak gak korup. Tapi 1 hal yg saya sesalkan, selama bapak menjabat, sistem kurikulum pendidikan indo makin drop ke bawah. Sma negeri kehilangan powernya, Banyak anak sma negeri yg belum lancar baca, tidak bisa perkalian, logikanya setara anak 4 tahun. Hasil lulusannya pun tidak diakui luar negeri 🙏🏻"
irfanharyf,7/5/2026, 01.32.17,0,"ingat, mas Nadiem ditangkap setelah tragedi mengerikannya saudara kita yaitu Alm. Affan, dan setelah tragedi itu juga instansi ramai dicecar dalam jangka waktu hampir 1 bulan. jadi kasus ini hanyalah sebuah .."
ssswagmessiah,7/5/2026, 00.27.46,0,"tangkep jokowi anjing"
jojowrix,7/5/2026, 00.14.39,0,"Gatau malu @kejaksaan.ri @asn.kejaksaan TOLOL"
13aktivis98masihhilang,6/5/2026, 22.54.02,0,"problemnya di Indonesia selama ini kritik publik bukan cuma “Chromebook vs Windows”. Kritiknya jauh lebih kompleks: apakah infrastruktur internet sekolah siap, apakah kebutuhan sekolah Indonesia cocok dengan sistem cloud, apakah ada kajian independen, apakah pengadaan terlalu dipaksakan, apakah ada vendor lock-in, apakah proses tender dan pengambilan kebijakannya fair, dan apakah spesifikasi itu benar-benar menjawab kebutuhan pendidikan Indonesia yang sangat timpang??? @nadiemmakarim"
veldyanp,6/5/2026, 22.51.39,0,"CARI TAU ALIRAN DANA SEMUA JAKSA YUK!"
woooooky,6/5/2026, 22.48.09,0,"@kejaksaan.ri KERJA YANG BENER LU"
kristiatmini,6/5/2026, 22.21.25,0,"Pak Nadiem...saya doakan bapak segera bebas yaaa❤️❤️❤️❤️"
qbunxs_farm,6/5/2026, 22.08.24,0,"Salah satu kasus yg di paksakan"
ntanbonchu,6/5/2026, 21.32.13,0,"Orang orang pinter pada didepak dari konoha, diganti sama orang yg minterin.. dah lah kusut"
istiqmhputri,6/5/2026, 21.29.54,0,"Dibilanv juga apaa"
dik_dodik,6/5/2026, 20.42.47,0,"Seluruh rakyat Indonesia akan melihat di alam Basyar nanti 😂"
livisyaaa,6/5/2026, 20.34.50,0,"Jaksa gagal menemukan apapun yg memberatkan bapak kok pak, tp mereka bingung aja mau kasih tau nya"
fasihullisan17,6/5/2026, 20.25.01,0,"Negoro pantek"
amsyudha,6/5/2026, 20.23.08,0,"😂😂😂"
arn.syh,6/5/2026, 20.16.20,0,"Cek noh MBG"
rush.idridho,6/5/2026, 19.12.39,0,"Udah lah langsung aja pada intinya panggil jokowi"
aldimahenn,6/5/2026, 19.08.17,0,"P info sepatu anak sepasang 700rb"
kenzo_ibadillah_rahmat,6/5/2026, 18.30.43,0,"Kebenaran mungkin bisa kalah, tapi tidak pernah salah - (Jusuf Hamka)"
excelpeter17_,6/5/2026, 16.44.46,0,"Yang sekarang sih windows yaa, tapi katanya hardisknya second hemm dengan segala laptop merk yang unik 😂"
riansyahm_,6/5/2026, 16.35.55,0,"keras orangnya solo"
desiansc,6/5/2026, 15.47.11,0,"👏👏👏"
